,Website,Journal,Volume,Issue,Title,Download Link
0,AMS,bams,Volume 101,Issue 7,Drought Monitoring in the Middle East and North Africa (MENA) Region: Participatory Engagement to Inform Early Warning Systems,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/bamsD180084.pdf
0,AMS,bams,Volume 101,Issue 7,Forecasting the Past: Views of Earth from the Moon and Beyond,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-19-0254.1.pdf
0,AMS,bams,Volume 101,Issue 7,Clouds around the World: How a Simple Citizen Science Data Challenge Became a Worldwide Success,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-19-0295.1.pdf
0,AMS,bams,Volume 101,Issue 7,What People Know about the Weather,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/bamsD190081.pdf
0,AMS,bams,Volume 101,Issue 7,The Long Winter: Verifying Laura Ingalls Wilder’s Account of 1880/81,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-19-0014.A.pdf
0,AMS,bams,Volume 101,Issue 7,Unmanned Aircraft Get Together: The LAPSE-RATE Campaign,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-19-0050.A.pdf
0,AMS,bams,Volume 101,Issue 7,"Forecasts of Opportunity: Opening Windows of Skill, Subseasonal and Beyond",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-18-0326.A.pdf
0,AMS,bams,Volume 101,Issue 7,Causes and Impacts of Tropical Widening,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-19-0047.A.pdf
0,AMS,bams,Volume 101,Issue 7,When Records Are Expectations: How to Project Rankings for Annual Global Temperatures,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-19-0215.A.pdf
0,AMS,bams,Volume 101,Issue 7,A Look at 2019: Takeaway Points from the State of the Climate,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/7/BAMS-D-20-0203.1.pdf
0,AMS,bams,Volume 101,Issue 8,Gargantuan Hail in Argentina,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190012.pdf
0,AMS,bams,Volume 101,Issue 8,Practically Perfect Hindcasts of Severe Convective Storms,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190321.pdf
0,AMS,bams,Volume 101,Issue 8,Understanding Interdependent Climate Change Risks Using a Serious Game,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190177.pdf
0,AMS,bams,Volume 101,Issue 8,Linking Drought Impacts to Drought Severity at the State Level,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190067.pdf
0,AMS,bams,Volume 101,Issue 8,"Machines, Monsters, and Coffin Corners: Broadcast Meteorologists’ Use of Figurative and Intense Language during Hurricane Harvey",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190205.pdf
0,AMS,bams,Volume 101,Issue 8,High-Resolution Operational Ocean Forecast and Reanalysis System for the Indian Ocean,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190083.pdf
0,AMS,bams,Volume 101,Issue 8,West Coast Forecast Challenges and Development of Atmospheric River Reconnaissance,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190183.pdf
0,AMS,bams,Volume 101,Issue 8,The Interaction between Moist Convection and the Atmospheric Circulation in the Tropics,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190180.pdf
0,AMS,bams,Volume 101,Issue 8,Tracking Air–Sea Exchange and Upper-Ocean Variability in the Indonesian–Australian Basin during the Onset of the 2018/19 Australian Summer Monsoon,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190278.pdf
0,AMS,bams,Volume 101,Issue 8,Seasonal Forecasts of the Twentieth Century,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190019.pdf
0,AMS,bams,Volume 101,Issue 8,Can the Issuance of Hazardous-Weather Warnings Inform the Attribution of Extreme Events to Climate Change?,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD200026.pdf
0,AMS,bams,Volume 101,Issue 8,Each 0.5°C of Warming Increases Annual Flood Losses in China by More than US$60 Billion,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/bamsD190182.pdf
0,AMS,bams,Volume 101,Issue 8,Cloudy with a chance of Pain,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/BAMS-D-19-0265.A.pdf
0,AMS,bams,Volume 101,Issue 8,Strength in Numbers: Daily Precipitation Extremes over CONUS,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/BAMS-D-18-0310.A.pdf
0,AMS,bams,Volume 101,Issue 8,Why Hurricane Categories Should Be Based on Surface Pressure,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/BAMS-D-19-0062.A.pdf
0,AMS,bams,Volume 101,Issue 8,Forecasting Tornado Activity Weeks in Advance,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/BAMS-D-19-0188.A.pdf
0,AMS,bams,Volume 101,Issue 8,High-Resolution Regional Climate Models: Meeting Ongoing Community and Scientific Needs,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/BAMS-D-19-0113.A.pdf
0,AMS,bams,Volume 101,Issue 8,Saildrone: Adaptively Sampling the Marine Environment,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/BAMS-D-19-0015.A.pdf
0,AMS,bams,Volume 101,Issue 8,Leading Edge Radar: The Upgraded ARM Network,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/8/BAMS-D-18-0288.A.pdf
0,AMS,bams,Volume 101,Issue 9,CASEarth Poles: Big Data for the Three Poles,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/bamsD190280.pdf
0,AMS,bams,Volume 101,Issue 9,Pronounced Impact of Salinity on Rapidly Intensifying Tropical Cyclones,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/bamsD190303.pdf
0,AMS,bams,Volume 101,Issue 9,Optimal Estimation Retrievals and Their Uncertainties: What Every Atmospheric Scientist Should Know,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/bamsD190027.pdf
0,AMS,bams,Volume 101,Issue 9,The Financial Dilemma of Students Pursuing an Atmospheric Science Graduate Degree in the United States,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-19-0122.1.pdf
0,AMS,bams,Volume 101,Issue 9,Carved in Stone: What Yangtze Rock Fish Tell of China’s Climate,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-19-0126.A.pdf
0,AMS,bams,Volume 101,Issue 9,Subseasonal to Decadal Prediction: Filling the Weather–Climate Gap,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-19-0037.A.pdf
0,AMS,bams,Volume 101,Issue 9,Tropical Cyclones Warming World: An Assessment of Projections,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-18-0194.A.pdf
0,AMS,bams,Volume 101,Issue 9,Sensing Hazards with Operational Unmanned Technology,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-18-0257.A.pdf
0,AMS,bams,Volume 101,Issue 9,From Air Polliution to Climate Change: Project COALESCE Enriches India’s Aerosol Science,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-19-0030.A.pdf
0,AMS,bams,Volume 101,Issue 9,Snowflake Selfies: Research by Students with Smartphones,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-19-0096.A.pdf
0,AMS,bams,Volume 101,Issue 9,Not a Paper Chase: Purdue’s Severe Storms Field Work Course,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/9/BAMS-D-19-0025.A.pdf
0,AMS,bams,Volume 101,Issue 10,VolKilau: Volcano Rapid Response Balloon Campaign during the 2018 Kilauea Eruption,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190011.pdf
0,AMS,bams,Volume 101,Issue 10,A Global Probabilistic Dataset for Monitoring Meteorological Droughts,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190192.pdf
0,AMS,bams,Volume 101,Issue 10,The Year of Polar Prediction in the Southern Hemisphere (YOPP-SH),https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190255.pdf
0,AMS,bams,Volume 101,Issue 10,An Interactive Online Course in Climate and Climate Change: Advancing Climate Literacy for Non–Atmospheric Science Majors,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190271.pdf
0,AMS,bams,Volume 101,Issue 10,An Eye on the Storm: Integrating a Wealth of Data for Quickly Advancing the Physical Understanding and Forecasting of Tropical Cyclones,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMSD190020.pdf
0,AMS,bams,Volume 101,Issue 10,The Multi-Scale Infrastructure for Chemistry and Aerosols (MUSICA),https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190331.pdf
0,AMS,bams,Volume 101,Issue 10,Aviation Impacts on Fuel Efficiency of a Future More Viscous Atmosphere,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190239.pdf
0,AMS,bams,Volume 101,Issue 10,"The Hydrometeorological Observation Network in California’s Russian River Watershed: Development, Characteristics, and Key Findings from 1997 to 2019",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190253.pdf
0,AMS,bams,Volume 101,Issue 10,Calibrating Human Attention as Indicator Monitoring #drought in the Twittersphere,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190342.pdf
0,AMS,bams,Volume 101,Issue 10,"Overview of the CPOC Pilot Study at Whiteface Mountain, NY: Cloud Processing of Organics within Clouds (CPOC)",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190022.pdf
0,AMS,bams,Volume 101,Issue 10,Best Practice Strategies for Process Studies Designed to Improve Climate Modeling,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190263.pdf
0,AMS,bams,Volume 101,Issue 10,Visual Comparator: An Interactive Tool for Dynamic Spatiotemporal Comparative Visualizations,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/bamsD190266.pdf
0,AMS,bams,Volume 101,Issue 10,Unavoidable Errors: A Weather Warnings Perspective on Climate Attribution,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMS-D-20-0026.A.pdf
0,AMS,bams,Volume 101,Issue 10,Filling the Boundary Layer Gap: Improved NWP with Drone and Lidar Data,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMS-D-19-0119.A.pdf
0,AMS,bams,Volume 101,Issue 10,Right for the Wrong Reason? A New Look at the D-Day Forecast,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMS-D-18-0311.A.pdf
0,AMS,bams,Volume 101,Issue 10,The Gnat and the Bull: Evaluating Regional Climate Outlook Forums,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMS-D-19-0008.A.pdf
0,AMS,bams,Volume 101,Issue 10,"AWARE in West Antarctica: Clouds, climate, and critical ice melt",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMS-D-18-0278.A.pdf
0,AMS,bams,Volume 101,Issue 10,Better Advance Warnings of Drought: A New NASA Hydrological Forecast System,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMS-D-18-0264.A.pdf
0,AMS,bams,Volume 101,Issue 10,Drought Monitoring and Warning System for the Middle East and North Africa,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/10/BAMS-D-18-0084.A.pdf
0,AMS,bams,Volume 101,Issue 11,Going to Extremes: Installing the World’s Highest Weather Stations on Mount Everest,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/bamsD190198.pdf
0,AMS,bams,Volume 101,Issue 11,A Road Map to IndOOS-2: Better Observations of the Rapidly Warming Indian Ocean,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/bamsD190209.pdf
0,AMS,bams,Volume 101,Issue 11,Will Weather Dampen Self-Driving Vehicles?,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/bamsD190035.pdf
0,AMS,bams,Volume 101,Issue 11,"The EUSTACE Project: Delivering Global, Daily Information on Surface Air Temperature",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/bamsD190095.pdf
0,AMS,bams,Volume 101,Issue 11,Consistency of Satellite Climate Data Records for Earth System Monitoring,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/bamsD190127.pdf
0,AMS,bams,Volume 101,Issue 11,Combining Crowdsourcing and Deep Learning to Explore the Mesoscale Organization of Shallow Convection,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/bamsD190324.pdf
0,AMS,bams,Volume 101,Issue 11,Wind Profile Satellite Observation Requirements and Capabilities,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/bamsD180202.pdf
0,AMS,bams,Volume 101,Issue 11,"Local Communication, Local Understanding: Effectiveness of Climate Reporting by TV Weathercasters",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/BAMS-D-19-0079.A.pdf
0,AMS,bams,Volume 101,Issue 11,Northern Europe Enclosed: Engineering a Solution to Sea Level Rise,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/BAMS-D-19-0145.A.pdf
0,AMS,bams,Volume 101,Issue 11,The Value of Impact-Based Decision Support Services: Case Studies with Winter Storms,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/BAMS-D-18-0153.A.pdf
0,AMS,bams,Volume 101,Issue 11,Validating the Past: Simulating the Weather in Space Mission Earth Views,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/BAMS-D-19-0254.A.pdf
0,AMS,bams,Volume 101,Issue 11,The GLOBE Spring Cloud Challenge: The power of citizen scientists,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/BAMS-D-19-0295.A.pdf
0,AMS,bams,Volume 101,Issue 11,DROP: A Probabilistic Drought Monitoring Tool,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/BAMS-D-19-0192.A.pdf
0,AMS,bams,Volume 101,Issue 11,A Century in Hindcast: Building a Suitable Test for Seasonal Forecasts,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/11/BAMS-D-19-0019.A.pdf
0,AMS,bams,Volume 101,Issue 12,FORUM: Unique Far-Infrared Satellite Observations to Better Understand How Earth Radiates Energy to Space,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0322.1.pdf
0,AMS,bams,Volume 101,Issue 12,A Systems Perspective on the Environmental Prediction Enterprise,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0178.1.pdf
0,AMS,bams,Volume 101,Issue 12,On the Prospects for Improved Tropical Cyclone Track Forecasts,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0166.1.pdf
0,AMS,bams,Volume 101,Issue 12,"Defender and Expositor of the Bergen Methods of Synoptic Analysis: Significance, History, and Translation of Bergeron’s (1928) “Three-Dimensionally Combining Synoptic Analysis”",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-20-0021.1.pdf
0,AMS,bams,Volume 101,Issue 12,"Norway Comes to New Zealand: Edward Kidson, Jørgen Holmboe, and the Modernization of Australasian Meteorology",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-20-0058.1.pdf
0,AMS,bams,Volume 101,Issue 12,The Northern Tornadoes Project: Uncovering Canada’s True Tornado Climatology,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-20-0012.1.pdf
0,AMS,bams,Volume 101,Issue 12,Managing for a Changing Climate: A Blended Interdisciplinary Climate Course,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0242.1.pdf
0,AMS,bams,Volume 101,Issue 12,"Evaluation, Tuning, and Interpretation of Neural Networks for Working with Images in Meteorological Applications",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-20-0097.1.pdf
0,AMS,bams,Volume 101,Issue 12,Innovations in Carbon Cycle Science,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0306.A.pdf
0,AMS,bams,Volume 101,Issue 12,A Serious Game for a Serious Issue: Encouraging Cooperation on Climate Change Adaptation,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0177.A.pdf
0,AMS,bams,Volume 101,Issue 12,When People Think They Know: The Dunning–Kruger Effect in Weather,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0081.A.pdf
0,AMS,bams,Volume 101,Issue 12,Balloons into Plumes: The Rapid Response to the 2018 Kilauea Eruption,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0011.A.pdf
0,AMS,bams,Volume 101,Issue 12,CASEarth Poles: Big Data for Integrated Science,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0280.A.pdf
0,AMS,bams,Volume 101,Issue 12,Global Daily Surface Air Temperatures from EUSTACE,https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0095.A.pdf
0,AMS,bams,Volume 101,Issue 12,"The Historic 2019 Flood of Nebraska, Iowa, and South Dakota",https://journals.ametsoc.org/downloadpdf/view/journals/bams/101/12/BAMS-D-19-0101.A.pdf
0,AMS,aies,Volume 3,Issue 1,Exploring the Use of Machine Learning to Improve Vertical Profiles of Temperature and Moisture,https://journals.ametsoc.org/downloadpdf/view/journals/aies/3/1/AIES-D-22-0090.1.pdf
0,AMS,aies,Volume 3,Issue 1,Deep Learning Parameterization of Vertical Wind Velocity Variability via Constrained Adversarial Training,https://journals.ametsoc.org/downloadpdf/view/journals/aies/3/1/AIES-D-23-0025.1.pdf
0,AMS,aies,Volume 3,Issue 1,Physics-Inspired Adaptions to Low-Parameter Neural Network Weather Forecast Systems,https://journals.ametsoc.org/downloadpdf/view/journals/aies/3/1/AIES-D-23-0046.1.pdf
0,AMS,aies,Volume 3,Issue 1,Deep Learning Image Segmentation for Atmospheric Rivers,https://journals.ametsoc.org/downloadpdf/view/journals/aies/3/1/AIES-D-23-0048.1.pdf
0,AMS,aies,Volume 3,Issue 1,A Machine Learning Explainability Tutorial for Atmospheric Sciences,https://journals.ametsoc.org/downloadpdf/view/journals/aies/3/1/AIES-D-23-0018.1.pdf
0,AMS,aies,Volume 3,Issue 1,Statistical Treatment of Convolutional Neural Network Superresolution of Inland Surface Wind for Subgrid-Scale Variability Quantification,https://journals.ametsoc.org/downloadpdf/view/journals/aies/3/1/AIES-D-23-0009.1.pdf
0,AMS,aies,Volume 3,Issue 1,Self-Supervised Cloud Classification,https://journals.ametsoc.org/downloadpdf/view/journals/aies/3/1/AIES-D-23-0036.1.pdf
